Time,Total Pressure,Current,Power,Remaining Capacity,Temp1,Temp2,Temp3,Temp4,SOC
8d20h49m39s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m39s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m40s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m40s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m40s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m40s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m41s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m41s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m41s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m41s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m42s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m42s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m42s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m43s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m43s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h49m43s,58.6,1.6,93.76,13.497,24,24,24,24,99.86
8d20h49m43s,58.6,14.9,873.14,13.496,24,24,24,24,99.8526013188116
8d20h49m44s,58.6,27.9,1634.94,13.494,24,24,24,24,99.83780395643475
8d20h49m44s,58.4,40.6,2371.04,13.492,24,24,24,24,99.82300659405794
8d20h49m44s,58.2,54.6,3177.7200000000003,13.488,24,24,24,24,99.79341186930428
8d20h49m44s,57.9,68.5,3966.15,13.483,24,24,24,24,99.75641846336222
8d20h49m45s,57.5,83.6,4807.0,13.477,24,24,24,24,99.71202637623175
8d20h49m45s,57.1,98.3,5612.93,13.47,24,24,24,24,99.66023560791287
8d20h49m45s,56.7,123.2,6985.4400000000005,13.462,24,24,24,24,99.60104615840558
8d20h49m45s,56.3,140.4,7904.5199999999995,13.452,24,24,24,24,99.52705934652145
8d20h49m46s,55.8,154.7,8632.259999999998,13.441,24,24,24,24,99.44567385344892
8d20h49m46s,55.3,156.5,8654.449999999999,13.43,24,24,24,24,99.36428836037638
8d20h49m46s,54.9,57.2,3140.28,13.426,24,24,24,24,99.33469363562273
8d20h49m46s,54.6,-0.7,-38.22,13.427,24,24,24,24,99.34209231681115
8d20h49m47s,55.3,-0.2,-11.06,13.427,24,24,24,24,99.34209231681115
8d20h49m47s,56.2,-0.2,-11.240000000000002,13.427,24,24,24,24,99.34209231681115
8d20h49m47s,57.1,-0.2,-11.420000000000002,13.427,24,24,24,24,99.34209231681115
8d20h49m48s,58.1,4.2,244.02,13.426,24,24,24,24,99.33469363562273
8d20h49m48s,58.1,4.1,238.20999999999998,13.426,24,24,24,24,99.33469363562273
8d20h49m48s,58.1,0.5,29.05,13.426,24,24,24,24,99.33469363562273
8d20h49m48s,58.1,4.0,232.4,13.426,24,24,24,24,99.33469363562273
8d20h49m49s,58.1,9.6,557.76,13.425,24,24,24,24,99.32729495443432
8d20h49m49s,58.1,47.7,2771.3700000000003,13.422,24,24,24,24,99.30509891086909
8d20h49m49s,57.9,55.7,3225.03,13.418,24,24,24,24,99.27550418611543
8d20h49m49s,57.5,10.1,580.75,13.417,24,24,24,24,99.26810550492702
8d20h49m50s,57.5,8.6,494.5,13.416,24,24,24,24,99.26070682373862
8d20h49m50s,57.4,8.6,493.64,13.416,24,24,24,24,99.26070682373862
8d20h49m50s,57.6,8.6,495.36,13.415,24,24,24,24,99.2533081425502
8d20h49m50s,57.9,8.6,497.93999999999994,13.415,24,24,24,24,99.2533081425502
8d20h49m51s,57.9,28.5,1650.1499999999999,13.413,24,24,24,24,99.23851078017339
